PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Jorge J Toca,NYM,8,7,1,3,1,0,0,4,0,1,0,0,.429,.429,.571,1.000
Mike M Venafro,TEX,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Casey C Blake,MIN,7,16,1,3,2,0,0,1,3,7,0,0,.188,.333,.313,.646
Francisco F Cordero,TEX,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Crede,CWS,7,14,2,5,1,0,0,3,0,3,0,0,.357,.333,.429,.762
Horacio H Estrada,MIL,7,7,1,1,0,0,0,0,0,2,0,0,.143,.143,.143,.286
David D Lamb,NYM,7,5,1,1,0,0,0,0,1,1,0,0,.200,.333,.200,.533
David D Lee,COL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Manto,COL,7,5,2,4,2,0,1,4,2,0,0,0,.800,.857,1.800,2.657
Jose J Ortiz,OAK,7,11,4,2,0,0,0,1,2,3,0,0,.182,.308,.182,.490
Vicente V Palacios,SD,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eddie E Pérez Perez,ATL,7,22,0,4,1,0,0,3,0,2,0,0,.182,.182,.227,.409
Yohanny Y Valera,MON,7,10,1,0,0,0,0,1,1,5,0,0,.000,.167,.000,.167
Jeff J Williams,LA,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shawn S Wooten,ANA,7,9,2,5,1,0,0,1,0,0,0,0,.556,.556,.667,1.222
Matt M Anderson,DET,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Miguel M Batista,KC,6,4,0,0,0,0,0,0,1,3,0,0,.000,.200,.000,.200
Brian B Boehringer,SD,6,4,0,1,1,0,0,2,0,0,0,0,.250,.250,.500,.750
Rick R Croushore,COL,6,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Rich R Garces,BOS,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Shigetoshi S Hasegawa,ANA,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wes W Helms,ATL,6,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
A. J. A Hinch,OAK,6,8,1,2,0,0,0,0,1,1,0,0,.250,.333,.250,.583
Keith K Johnson,ANA,6,4,2,2,0,0,0,0,2,0,0,0,.500,.667,.500,1.167
Keith K Luuloa S,ANA,6,18,3,6,0,0,0,0,1,1,0,0,.333,.368,.333,.702
Keith K Mc Donald,STL,6,7,3,3,0,0,3,5,2,1,0,0,.429,.556,1.714,2.270
Tony T Mc Knight,HOU,6,13,1,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000
Steve S Montgomery,SD,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B O' Connor,PIT,6,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Will W Ohman,CHC,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Orosco,STL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Parra,PIT,6,0,0,0,0,0,0,0,2,0,0,0,.000,1.000,.000,1.000
Danny D Patterson,DET,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Petkovsek,ANA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luke L Prokopec,LA,6,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Hector H Ramirez,MIL,6,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Brad B Rigby,MON,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Rodriguez,STL,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bob B Wells,MIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Whiten C,CLE,6,7,2,2,1,0,0,1,3,2,0,0,.286,.500,.429,.929
Rod R Barajas,ARI,5,13,1,3,0,0,1,3,0,4,0,0,.231,.231,.462,.692
Kevin K Brown,MIL,5,17,3,4,3,0,0,1,1,5,0,0,.235,.278,.412,.690
Mike M Buddie,MIL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Clontz,PIT,5,0,1,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000
Tim T Crabtree,TEX,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Keith K Foulke,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gary G Gaetti,BOS,5,10,0,0,0,0,0,1,0,3,0,0,.000,.000,.000,.000
Keith K Ginter,HOU,5,8,3,2,0,0,1,3,1,3,0,0,.250,.300,.625,.925
Jason J Grimsley,NYY,5,1,0,0,0,0,0,0,2,1,0,0,.000,.667,.000,.667
Eddie E Guardado,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
La Troy L Hawkins,MIN,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bob B Howry,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Jones,DET,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Kinkade D,BAL,5,9,0,3,1,0,0,1,0,1,0,0,.333,.400,.444,.844
Yovanny Y Lara,MON,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Lesher,SEA,5,5,1,4,1,1,0,3,1,0,1,0,.800,.833,1.400,2.233
Allen A Levrault,MIL,5,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J Liefer R,CWS,5,11,0,2,0,0,0,0,0,4,0,0,.182,.182,.182,.364
Rodrigo R Lopez,SD,5,9,1,1,0,0,0,0,0,4,0,0,.111,.111,.111,.222
Rusty R Meacham,HOU,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Mecir,TB,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Travis T Miller,MIN,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jaime J Navarro,MIL,5,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J Nelson,NYY,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
C. J. C Nitkowski,DET,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hipolito H Pichardo,BOS,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Poole,MON,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Pritchett,PHI,5,11,0,1,0,0,0,0,1,3,0,0,.091,.167,.091,.258
Paul P Quantrill,TOR,5,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Arthur A Rhodes,SEA,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luis L Rivera,ATL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mariano M Rivera,NYY,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Johnny J Ruffin,ARI,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Simas,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Trombley,BAL,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mario M Valdez,OAK,5,12,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Tim T Wakefield,BOS,5,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kelly K Wunsch,CWS,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Willie W Blair,DET,4,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Pedro P Borbon,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Brunette,STL,4,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Buddy B Carlyle,SD,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Charles,HOU,4,7,1,3,1,0,0,2,0,2,0,0,.429,.429,.571,1.000
David D Coggin,PHI,4,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Rheal R Cormier,BOS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kane K Davis,MIL,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Trent T Durrington,ANA,4,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Morgan M Ensberg,HOU,4,7,0,2,0,0,0,0,0,1,0,0,.286,.286,.286,.571
Keith K Glauber,CIN,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Toby T Hall,TB,4,12,1,2,0,0,1,1,1,0,0,0,.167,.231,.417,.647
Mike M Holtz,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J Isringhausen,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Al A Levine,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mendy M Lopez,FLA,4,3,0,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250
Sean S Lowe,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Magnante,OAK,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Mahoney,CHC,4,7,1,2,1,0,0,1,1,0,0,0,.286,.444,.429,.873
T. J. T Mathews,OAK,4,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Jose J Mercedes,BAL,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Mesa,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Metcalfe L,LA,4,12,0,1,0,0,0,0,1,2,0,0,.083,.154,.083,.237
Doug D Nickle,PHI,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesus J Pena,CWS,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Troy T Percival,ANA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Grant G Roberts,NYM,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Damian D Rolls,TB,4,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Rafael R Roque,MIL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kazuhiro K Sasaki,SEA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pedro P Swann R,ATL,4,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jeff J Tam,OAK,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Unroe,ATL,4,5,0,0,0,0,0,0,1,2,0,0,.000,.167,.000,.167
Ryan R Vogelsong,SF,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Wetteland,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rick R Wilkins,STL,4,11,3,3,0,0,0,1,2,2,0,0,.273,.385,.273,.657
Vance V Wilson,NYM,4,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Scott S Winchester,CIN,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Young,CHC,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Zerbe,SF,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Zimmerman,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eddie E Zosky,HOU,4,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Beirne,CWS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricky R Bottalico,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jamie J Brewington,CLE,3,1,1,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Doug D Brocail,DET,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kirk K Bullinger,PHI,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hector H Carrasco,MIN,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Creek,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J D' Amico,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Davis,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Erickson,BAL,3,5,2,2,1,0,0,1,0,0,0,0,.400,.400,.600,1.000
John J Frascatore,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Raul R Gonzalez L,CHC,3,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dwight D Gooden,NYY,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Charlie C Greene,TOR,3,9,0,1,0,0,0,0,0,5,0,0,.111,.111,.111,.222
Buddy B Groom,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Orlando O Hernandez,NYY,3,9,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000
Roberto R Hernandez,TB,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ray R Holbert,KC,3,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Doug D Jones,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Karsay,CLE,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Koch,TOR,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Cole C Liniak,CHC,3,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Albie A Lopez,TB,3,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Tom T Martin,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Mays,MIN,3,5,1,2,1,0,0,0,0,2,0,0,.400,.400,.600,1.000
Chuck C Mc Elroy,BAL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Doug D Mientkiewicz,MIN,3,14,0,6,0,0,0,4,0,0,0,0,.429,.400,.429,.829
Gabe G Molina,ATL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Moraga,COL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Willie W Morales,BAL,3,11,1,3,1,0,0,0,0,3,0,0,.273,.273,.364,.636
Chad C Mottola R,TOR,3,9,1,2,0,0,0,2,0,4,0,0,.222,.300,.222,.522
Eric E Munson,DET,3,5,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000
Rodney R Myers,SD,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hideo H Nomo,DET,3,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Lance L Painter,TOR,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Paniagua,SEA,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Rakers,KC,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Reed,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Reichert,KC,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kenny K Rogers,TEX,3,4,0,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Pete P Schourek,BOS,3,4,0,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Scott S Service,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Smith,PIT,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Sparks,PIT,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Speier,CLE,3,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Rob R Stanifer,BOS,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pete P Walker,COL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Vernon V Wells C,TOR,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Esteban E Yan,TB,3,1,1,1,0,0,1,1,0,0,0,0,1.000,1.000,4.000,5.000
Paul P Abbott,SEA,2,5,1,2,1,0,0,0,0,1,0,0,.400,.400,.600,1.000
Clemente C Alvarez,PHI,2,5,1,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Clayton C Andrews,TOR,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kevin K Appier,OAK,2,6,0,1,0,0,0,0,0,3,0,0,.167,.167,.167,.333
James J Baldwin,CWS,2,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jim J Brower,CLE,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Carlos C Casimiro D,BAL,2,8,0,1,1,0,0,3,0,2,0,0,.125,.125,.250,.375
Frank F Castillo,TOR,2,7,0,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286
Norm N Charlton,CIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bartolo B Colon,CLE,2,5,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Brian B Cooper,ANA,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Darwin D Cubillan,TOR,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cal C Eldred,CWS,2,4,3,1,0,0,0,0,2,1,0,0,.250,.500,.250,.750
Kelvim K Escobar,TOR,2,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Jeff J Fassero,BOS,2,2,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Nelson N Figueroa,ARI,2,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Chuck C Finley,CLE,2,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Bryce B Florie,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Fyhrie,ANA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Freddy F Garcia,SEA,2,3,0,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333
Kip K Gross,HOU,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Halama,SEA,2,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Rick R Helling,TEX,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Carlos C Hernandez,SEA,2,1,0,0,0,0,0,0,0,1,0,1,.000,.000,.000,.000
Ken K Hill,ANA,2,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Mike M Hubbard,ATL,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tim T Hudson,OAK,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Johnson,BAL,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kenny K Kelly,TB,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Larkin,CIN,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Esteban E Loaiza,TEX,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Oswaldo O Mairena,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Mann,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ramon R Martinez,BOS,2,5,1,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
Eric E Milton,MIN,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Mlicki,DET,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Moehler,DET,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Mulder,OAK,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Mike M Mussina,BAL,2,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joey J Nation,CHC,2,4,0,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Phil P Norton,CHC,2,3,1,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333
Jim J Parque,CWS,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Matt M Perisho,TEX,2,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Andy A Pettitte,NYY,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Lou L Pote,ANA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Pulsipher,NYM,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pat P Rapp,BAL,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Redman,MIN,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
B. J. B Ryan,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Johan J Santana,MIN,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Santiago,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Scanlan,MIL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Seelbach,ATL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Sele,SEA,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Shuey,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Sirotka,CWS,2,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
Dan D Smith,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennis D Springer,NYM,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Mike M Stanton,NYY,2,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Dave D Stevens,ATL,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tanyon T Sturtze,TB,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Suppan,KC,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mac M Suzuki,KC,2,5,1,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Andy A Thompson L,TOR,2,6,2,1,0,0,0,1,3,2,0,0,.167,.444,.167,.611
Brett B Tomko,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Trachsel,TB,2,4,0,1,0,0,0,0,1,1,0,0,.250,.400,.250,.650
Jarrod J Washburn,ANA,2,3,0,1,0,0,0,2,1,0,0,0,.333,.500,.333,.833
Mark M Watson,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Weaver,DET,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
David D Wells,TOR,2,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.333
Michael M Young,TEX,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rigo R Beltran,COL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Bergman,MIN,1,2,0,1,1,0,0,0,0,1,0,0,.500,.500,1.000,1.500
Doug D Bochtler,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mark M Brownson,PHI,1,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Dave D Burba,CLE,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Carpenter,TOR,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Randy R Choate,NYY,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Roger R Clemens,NYY,1,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
David D Cone,NYY,1,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Nelson N Cruz,DET,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M De Witt,TOR,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Seth S Etherton,ANA,1,2,1,0,0,0,0,0,1,0,0,0,.000,.333,.000,.333
Chris C Fussell,KC,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jon J Garland,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Glynn,TEX,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jason J Grilli,FLA,1,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000
Luther L Hackman,STL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gil G Heredia,OAK,1,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Marcus M Jones,OAK,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Judd,LA,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Ryan R Kohlmeier,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cory C Lidle,TB,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Allen A Mc Dill,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Mc Guire,NYM,1,2,0,0,0,0,0,0,1,0,0,0,.000,.333,.000,.333
Jamie J Moyer,SEA,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pete P Munro,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Xavier X Nady,SD,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Omar O Olivares,OAK,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Darren D Oliver,TEX,1,2,0,0,0,0,0,0,0,1,0,0,.000,.333,.000,.333
Josh J Phelps,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Sidney S Ponson,BAL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ariel A Prieto,OAK,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Scott S Radinsky,STL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Radke,MIN,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Robert R Ramsay,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bryan B Rekar,TB,1,3,0,1,1,0,0,1,0,1,0,0,.333,.333,.667,1.000
Jerrod J Riggan,NYM,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frankie F Rodriguez,SEA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ryan R Rupe,TB,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Anthony A Sanders R,SEA,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Rich R Sauveur,OAK,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
