PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Chasen C Shreve,STL,3,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Glenn G Sparkman,KC,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brock B Stewart,LAD,3,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000
Erik E Swanson,SEA,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Blake B Treinen,OAK,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Spencer S Turnbull,DET,3,8,1,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000
Hector H Vel�zquez Velazquez,BOS,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Hunter H Wood,CLE,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Adduci R,CHC,2,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Dan D Altavilla,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Drew D Anderson,PHI,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Luke L Bard,LAA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tony T Barnette,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tres T Barrera,WSH,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Barrett,WSH,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Berr�os Berrios,MIN,2,4,1,0,0,0,0,0,1,4,0,0,.000,.200,.000,.200
Shane S Bieber,CLE,2,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Ty T Blach,SF,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Boxberger,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Brooks,BAL,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Trevor T Cahill,LAA,2,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Wilkin W Castillo,MIA,2,7,0,1,1,0,0,2,0,3,0,0,.143,.143,.286,.429
Luis L Cessa,NYY,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tyler T Clippard,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nestor N Cortes,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dylan D Covey,CWS,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ross R Detwiler,CWS,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Danny D Duffy,KC,2,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Matthew M Festa,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Paul P Fry,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rico R Garcia,COL,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Sam S Gaviglio,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Gibson,MIN,2,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Lucas L Giolito,CWS,2,4,0,1,0,0,0,2,0,3,0,0,.250,.250,.250,.500
Marco M Gonzales,SEA,2,5,1,1,1,0,0,0,0,4,0,0,.200,.200,.400,.600
Chad C Green,NYY,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Zac Z Grotz,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Taylor T Guilbeau,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Hand,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. A. J Happ,NYY,2,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Darwinzon D Hernandez,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Felix F Hern�ndez Hernandez,SEA,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
David D Hess,BAL,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jonathan J Holder,NYY,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Edwin E Jackson,TOR,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ariel A Jurado,TEX,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Wade W Le Blanc,SEA,2,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Reggie R Mc Clain,SEA,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Collin C Mc Hugh,HOU,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Means,BAL,2,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000
Keury K Mella,CIN,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Shelby S Miller,TEX,2,1,0,0,0,0,0,0,2,1,0,0,.000,.667,.000,.667
Juan J Minaya,CWS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R O' Rourke,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Corey C Oswalt,NYM,2,1,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000
Thomas T Pannone,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joel J Payamps,ARI,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wily W Peralta,KC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Pineda,MIN,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Adam A Plutko,CLE,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Neil N Ram�rez Ramirez,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Rusin,COL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
C Sabathia,NYY,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Justin J Shafer,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tyler T Skaggs,LAA,2,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Josh A. J Smith,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeffrey J Springs,TEX,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ichiro I Suzuki R,SEA,2,5,0,0,0,0,0,0,1,1,0,0,.000,.167,.000,.167
Dillon D Tate,BAL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Tepera,TOR,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tyler T Thornburg,BOS,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Urquidy,HOU,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Pat P Venditte,SF,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jacob J Waguespack,TOR,2,2,0,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333
Mitch M Walding,PHI,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
J. B. J Wendelken,OAK,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Austen A Williams,WSH,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Huascar H Ynoa,ATL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Austin A Adams,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kolby K Allard,TEX,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cody C Allen,LAA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Tanner T Anderson,OAK,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pedro P Avila,SD,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Manny M Banuelos,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jaime J Barria,LAA,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kyle R Bird,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Bourque,WSH,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matthew M Boyd,DET,1,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Chasen C Bradford,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Brantly,PHI,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Colten C Brewer,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dylan D Bundy,BAL,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Griffin G Canning,LAA,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Matt M Carasiti,SEA,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Carpenter,DET,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Carlos C Carrasco,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Castillo,SD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yonny Y Chirinos,TB,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Aaron A Civale,CLE,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Emmanuel E Clase,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Clevinger,CLE,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dylan D Cozens,PHI,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Noel N Cuevas L,COL,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chase C De Jong,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J De Le�n Leon,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kyle K Dowdy,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Dunn,SEA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Nathan N Eovaldi,BOS,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Thomas T Eshelman,BAL,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Heath H Fillmyer,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Flynn,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carson C Fulmer,CWS,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tyler T Glasnow,TB,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Deolis D Guerra,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Taylor T Guerrieri,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Hahn,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Hunter H Harvey,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Hoyt,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Hudson,STL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jakob J Junis,KC,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
James J Karinchak,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Yusei Y Kikuchi,SEA,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Corey C Kluber,CLE,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Zack Z Littell,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Richard R Lovelady,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Lucas,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Elvis E Luciano,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lance L Lynn,TEX,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Matt M Magill,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Daniel D Mengden,OAK,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tommy T Milone,SEA,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Frankie F Montas,OAK,1,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Rafael R Montero,TEX,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Charlie C Morton,TB,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jake J Newberry,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tyler T Olson,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pedro P Payano,TEX,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Cionel C P�rez Perez,HOU,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Oliver O P�rez Perez,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Evan E Phillips,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zach Z Plesac,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sean S Poppen,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Poyner,BOS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Price,BOS,1,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000
Austin A Pruitt,TB,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Sean S Reid- Foley,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jefry J Rodriguez,CLE,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jordan J Romano,TOR,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Aaron A Sanchez,TOR,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Patrick P Sandoval,LAA,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Tanner Tan Scott,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tayler Tay Scott,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justus J Sheffield,SEA,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Eric E Skoglund,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Smith,HOU,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Blake B Snell,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gregory G Soto,DET,1,2,0,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Gabe G Speier,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Cody C Stashak,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Suarez,LAA,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Cole C Sulser,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Masahiro M Tanaka,NYY,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trent T Thornton,TOR,1,3,2,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333
Sam S Tuivailala,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andrew A Vasquez,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Drew D Ver Hagen,DET,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Justin J Verlander,HOU,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Thyago T Vieira,CWS,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Taijuan T Walker,ARI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Asher A Wojciechowski,BAL,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jimmy J Yacabonis,BAL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Yarbrough,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
T. J. T Zeuch,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kyle K Zimmer,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jordan J Zimmermann,DET,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
